0.7197,1.0000,0.7197,0.8370,0.5000
0.7233,1.0000,0.7233,0.8394,0.5000
0.7197,1.0000,0.7197,0.8370,0.5000
0.7233,1.0000,0.7233,0.8394,0.5000
0.7197,1.0000,0.7197,0.8370,0.5000
0.7233,1.0000,0.7233,0.8394,0.5000
0.7197,1.0000,0.7197,0.8370,0.5000
0.7233,1.0000,0.7233,0.8394,0.5000
0.7197,1.0000,0.7197,0.8370,0.5000
0.7233,1.0000,0.7233,0.8394,0.5000
