0.9426229508196722,0.9888888888888889,0.9368421052631579,0.9621621621621622,0.9006944444444445
0.84375,0.96,0.8571428571428571,0.9056603773584906,0.6942857142857143
0.9590163934426229,0.989010989010989,0.9574468085106383,0.972972972972973,0.9299893654732365
0.8125,0.9583333333333334,0.8214285714285714,0.8846153846153846,0.6666666666666667
0.9545454545454546,0.98989898989899,0.9514563106796117,0.9702970297029703,0.9191919191919193
0.7727272727272727,0.9375,0.7894736842105263,0.8571428571428571,0.6354166666666667
0.9745762711864406,1.0,0.967391304347826,0.9834254143646409,0.9482758620689655
0.8333333333333334,0.9615384615384616,0.8333333333333334,0.8928571428571429,0.7307692307692308
0.9508196721311475,1.0,0.9381443298969072,0.9680851063829787,0.9032258064516129
0.8125,1.0,0.8,0.8888888888888888,0.625
0.9426229508196722,0.9888888888888889,0.9368421052631579,0.9621621621621622,0.9006944444444445
0.84375,0.96,0.8571428571428571,0.9056603773584906,0.6942857142857143
0.9590163934426229,0.989010989010989,0.9574468085106383,0.972972972972973,0.9299893654732365
0.8125,0.9583333333333334,0.8214285714285714,0.8846153846153846,0.6666666666666667
0.9545454545454546,0.98989898989899,0.9514563106796117,0.9702970297029703,0.9191919191919193
0.7727272727272727,0.9375,0.7894736842105263,0.8571428571428571,0.6354166666666667
0.9745762711864406,1.0,0.967391304347826,0.9834254143646409,0.9482758620689655
0.8333333333333334,0.9615384615384616,0.8333333333333334,0.8928571428571429,0.7307692307692308
0.9426229508196722,1.0,0.9285714285714286,0.9629629629629629,0.8870967741935484
0.84375,1.0,0.8275862068965517,0.9056603773584906,0.6875
0.9426229508196722,0.9888888888888889,0.9368421052631579,0.9621621621621622,0.9006944444444445
0.84375,0.96,0.8571428571428571,0.9056603773584906,0.6942857142857143
0.9590163934426229,0.989010989010989,0.9574468085106383,0.972972972972973,0.9299893654732365
0.8125,0.9583333333333334,0.8214285714285714,0.8846153846153846,0.6666666666666667
0.9696969696969697,0.98989898989899,0.9702970297029703,0.98,0.9494949494949496
0.7727272727272727,0.9375,0.7894736842105263,0.8571428571428571,0.6354166666666667
0.9576271186440678,1.0,0.9468085106382979,0.9726775956284153,0.9137931034482758
0.8333333333333334,0.9615384615384616,0.8333333333333334,0.8928571428571429,0.7307692307692308
0.9426229508196722,1.0,0.9285714285714286,0.9629629629629629,0.8870967741935484
0.84375,1.0,0.8275862068965517,0.9056603773584906,0.6875
0.9426229508196722,0.9888888888888889,0.9368421052631579,0.9621621621621622,0.9006944444444445
0.84375,0.96,0.8571428571428571,0.9056603773584906,0.6942857142857143
0.9590163934426229,0.989010989010989,0.9574468085106383,0.972972972972973,0.9299893654732365
0.8125,0.9583333333333334,0.8214285714285714,0.8846153846153846,0.6666666666666667
0.9696969696969697,0.98989898989899,0.9702970297029703,0.98,0.9494949494949496
0.7727272727272727,0.9375,0.7894736842105263,0.8571428571428571,0.6354166666666667
0.9576271186440678,1.0,0.9468085106382979,0.9726775956284153,0.9137931034482758
0.8333333333333334,0.9615384615384616,0.8333333333333334,0.8928571428571429,0.7307692307692308
0.9426229508196722,1.0,0.9285714285714286,0.9629629629629629,0.8870967741935484
0.84375,1.0,0.8275862068965517,0.9056603773584906,0.6875
