5,27,0,90
1,6,0,25
10,21,0,91
1,7,0,24
11,22,0,99
0,6,0,16
6,23,0,89
0,10,0,26
3,28,0,91
0,8,0,24
26,6,1,89
3,4,1,24
27,4,1,90
3,5,1,23
28,5,1,98
2,4,1,15
26,3,0,89
5,5,1,25
25,6,0,91
2,6,0,24
26,6,1,89
3,4,1,24
27,4,1,90
3,5,1,23
28,5,1,98
2,4,1,15
26,3,0,89
5,5,1,25
24,7,0,91
3,5,0,24
26,6,1,89
3,4,1,24
27,4,1,90
3,5,1,23
30,3,1,98
2,4,1,15
24,5,0,89
5,5,1,25
24,7,0,91
3,5,0,24
26,6,1,89
3,4,1,24
27,4,1,90
3,5,1,23
30,3,1,98
2,4,1,15
24,5,0,89
5,5,1,25
24,7,0,91
3,5,0,24
