26,6,1,89
5,2,1,24
27,4,1,90
2,6,2,22
28,5,1,98
2,4,1,15
24,5,0,89
4,6,1,25
24,7,0,91
3,5,1,23
2,5,0,25
2,6,0,24
2,4,1,15
4,6,0,26
1,7,0,24
26,6,1,89
3,4,1,24
27,4,1,90
3,5,2,22
30,3,1,98
2,4,1,15
26,3,0,89
5,5,1,25
23,8,0,91
2,6,1,23
26,6,0,90
4,3,1,24
27,4,1,90
2,6,1,23
28,5,1,98
2,4,1,15
24,5,0,89
4,6,1,25
24,7,0,91
3,5,1,23
